9.681818181818182,-13.177777777777777
9.90909090909091,-13.011111111111111
10.15909090909091,-13.022222222222222
10,-12.933333333333334
10.159090909090908,-12.822222222222223
10.568181818181818,-12.544444444444444
10.636363636363637,-12.38888888888889
10.931818181818182,-12.255555555555556
14.568181818181817,-10.5
14.659090909090908,-10.466666666666667
14.727272727272727,-10.444444444444445
14.818181818181818,-10.422222222222222
14.886363636363635,-10.422222222222222
15.045454545454547,-10.344444444444445
15.159090909090908,-10.3
15.09090909090909,-10.266666666666666
14.545454545454545,-10.366666666666667
14.659090909090908,-10.333333333333334
14.727272727272727,-10.333333333333332
14.818181818181817,-10.31111111111111
14.886363636363637,-10.288888888888888
16.977272727272727,-10.88888888888889
17.272727272727273,-10.911111111111111
17.34090909090909,-10.977777777777778
17.227272727272727,-11
17.386363636363637,-11.077777777777778
17.25,-11.077777777777778
16.977272727272727,-10.988888888888889
17.045454545454547,-11.011111111111111
17.06818181818182,-11.11111111111111
17.136363636363637,-11.211111111111112
17.18181818181818,-11.244444444444444
17.295454545454547,-11.244444444444444
17.386363636363637,-11.28888888888889
17.34090909090909,-11.377777777777776
17.5,-11.377777777777778
17.477272727272727,-11.422222222222222
17.59090909090909,-11.511111111111111
17.704545454545457,-11.655555555555555
17.93181818181818,-11.755555555555555
17.409090909090907,-11.188888888888888
17.613636363636363,-11.188888888888888
17.522727272727273,-11.255555555555555
17.75,-11.422222222222222
17.977272727272727,-11.477777777777778
22.522727272727273,-10.21111111111111
23,-10.133333333333333
22.977272727272727,-9.988888888888889
23.454545454545453,-9.922222222222222
23.477272727272727,-10.122222222222222
24.022727272727273,-9.866666666666667
24.022727272727273,-10.222222222222221
24.636363636363637,-9.822222222222221
24.613636363636363,-9.644444444444444
25.636363636363637,-10.666666666666666
25.727272727272727,-10.744444444444444
25.63636363636364,-10.899999999999999
25.727272727272727,-11.011111111111113
25.840909090909093,-11.011111111111111
25.90909090909091,-11.255555555555556
25.81818181818182,-11.355555555555554
25.886363636363637,-11.38888888888889

